40.8790322, 17.1685984, 615
40.8790322, 17.1685984, 617
40.8831814, 17.166864, 619
40.8729376, 17.1634822, 621
40.8729376, 17.1634822, 622
40.8729376, 17.1634822, 624
40.8792212, 17.1632224, 625
40.8792212, 17.1632224, 627
40.8793274, 17.1675158, 628
41.0856274, 16.8687743, 630
41.0856274, 16.8687743, 631
40.8825524, 17.1608553, 635
40.8792212, 17.1632224, 636
40.8893844, 17.1671893, 637
40.889332, 17.166958, 639
40.8557835, 17.067986, 640
40.8828192, 17.1622337, 641
40.8544104, 17.1204087, 643
40.9615306, 17.2833471, 644
40.8689232, 17.1701002, 645
33.650882, 73.0739856, 647
40.793902, 17.1258599, 648
40.8792212, 17.1632224, 651
40.8792212, 17.1632224, 652
40.8792212, 17.1632224, 654
40.5866965, 17.1191301, 655
40.8792005, 17.165519, 656
40.8792005, 17.165519, 657
40.8792212, 17.1632224, 658
40.8353868, 17.2423359, 659
40.4168332, 17.2494508, 660
40.8544104, 17.1204087, 662
40.8544104, 17.1204087, 664
40.8836591, 17.1630615, 665
40.8836591, 17.1630615, 666
40.8836591, 17.1630615, 668
40.8836591, 17.1630615, 669
40.8854369, 17.1719197, 671
40.8854369, 17.1719197, 672
40.8854369, 17.1719197, 674
40.8854369, 17.1719197, 675
40.8854369, 17.1719197, 676
40.8854369, 17.1719197, 677
40.8854369, 17.1719197, 678
40.8854369, 17.1719197, 679
40.6550718, 17.6974174, 680
39.9050569, 18.3686721, 681
39.9050959, 18.3679579, 682
40.5771953, 17.0341221, 684
40.5771449, 17.0342203, 686
40.5771953, 17.0341221, 687
40.8536789, 17.1140684, 688
40.8534662, 17.1140877, 689
40.967696, 17.1105723, 692
40.886307, 17.1626471, 693
40.8551352, 17.1207697, 697
41.1178369, 16.886345, 700
40.971635, 17.112962, 701
40.8416943, 17.2489062, 702
40.5771953, 17.0341221, 703
40.8792005, 17.165519, 705
38.3028701, 16.3250303, 722
38.3028701, 16.3250303, 723
38.3023156, 16.3315786, 726
38.3023156, 16.3315786, 727
38.3080562, 16.3145978, 729
38.3080562, 16.3145978, 730
38.3059956, 16.3140737, 732
38.3059956, 16.3140737, 733
38.3024178, 16.325829, 735
38.3016669, 16.3266431, 736
38.316565, 16.3137065, 738
38.316565, 16.3137065, 739
38.314484, 16.3436709, 741
38.316565, 16.3137065, 742
40.8392299, 17.3567166, 744
40.8392299, 17.3567166, 745
40.8392299, 17.3567166, 747
40.8392299, 17.3567166, 749
40.8392299, 17.3567166, 750
40.8392299, 17.3567166, 751
40.892994, 17.178146, 752
40.8558112, 17.1181636, 754
40.8558112, 17.1181636, 755
40.8558112, 17.1181636, 756
40.8558112, 17.1181636, 757
40.8558112, 17.1181636, 758
40.8874513, 17.1645139, 759
40.8874513, 17.1645139, 760
40.8874513, 17.1645139, 762
40.8874513, 17.1645139, 763
40.8874513, 17.1645139, 764
40.5782342, 17.0398644, 765
40.5782065, 17.0399009, 766
40.8874513, 17.1645139, 768
40.8874513, 17.1645139, 769
40.8874513, 17.1645139, 770
40.8874513, 17.1645139, 771
40.8874513, 17.1645139, 772
40.8874513, 17.1645139, 773
40.8874513, 17.1645139, 774
40.8874513, 17.1645139, 775
40.8811478, 17.1683903, 776
40.8811478, 17.1683903, 778
40.8811478, 17.1683903, 779
40.8811478, 17.1683903, 780
40.8811478, 17.1683903, 781
40.8811478, 17.1683903, 782
40.8811478, 17.1683903, 783
40.8811478, 17.1683903, 784
40.8811478, 17.1683903, 785
40.8811478, 17.1683903, 786
40.8811478, 17.1683903, 787
40.3017764, 18.1402959, 788
40.4822084, 18.0531741, 789
40.8853684, 17.1703883, 790
41.0629733, 17.0903032, 791
41.0629733, 17.0903032, 792
40.8792005, 17.165519, 794
40.5783198, 17.0316231, 795
40.5783198, 17.0316231, 796
40.5783198, 17.0316231, 798
40.5857858, 16.9712791, 799
40.5857858, 16.9712791, 800
40.5857858, 16.9712791, 802
40.607861, 16.9767461, 803
40.607861, 16.9767461, 804
40.607861, 16.9767461, 806
40.5783198, 17.0316231, 807
40.5839246, 17.0462616, 808
40.5839246, 17.0462616, 809
40.583624, 17.0456484, 810
40.5863676, 17.1226292, 812
40.5863676, 17.1226292, 813
40.5863676, 17.1226292, 815
40.5848421, 17.1009866, 816
40.5848421, 17.1009866, 817
40.5848421, 17.1009866, 819
40.8834669, 17.1597618, 820
40.8544104, 17.1204087, 821
40.6277843, 16.9787684, 822
40.6277843, 16.9787684, 823
40.6277843, 16.9787684, 824
40.5910849, 17.1184062, 826
40.5929371, 17.1127629, 827
40.5930431, 17.1127648, 829
40.5928521, 17.112707, 830
40.8792005, 17.165519, 833
40.38523, 17.2810147, 834
40.38523, 17.2810147, 835
40.38523, 17.2810147, 836
40.4170418, 17.2498936, 838
40.4170418, 17.2498936, 839
40.4170418, 17.2498936, 841
40.4170415, 17.2499036, 842
40.4170418, 17.2498936, 843
40.4117433, 17.2054382, 844
40.4117433, 17.2054382, 845
40.4117433, 17.2054382, 846
40.4105716, 17.2423384, 848
40.4279577, 17.2598951, 849
40.4558581, 17.3825805, 850
40.4558581, 17.3825805, 851
40.4558581, 17.3825805, 852
40.4558581, 17.3825805, 853
40.4558581, 17.3825805, 854
41.0187315, 16.9268667, 856
40.0885109, 18.301907, 857
40.7839278, 17.2321976, 858
41.0187315, 16.9268667, 859
40.9831778, 17.0812609, 860
40.4279577, 17.2598951, 861
41.0206882, 16.9255541, 862
40.390149, 17.2895921, 863
38.3080562, 16.3145978, 864
40.8804079, 17.1510599, 866
40.8804079, 17.1510599, 868
40.8804079, 17.1510599, 869
40.8804079, 17.1510599, 870
40.8804079, 17.1510599, 871
40.8804079, 17.1510599, 872
40.8804079, 17.1510599, 874
41.1559215, 16.7827424, 875
40.96721, 17.1176359, 876
40.96721, 17.1176359, 877
40.96721, 17.1176359, 878
40.9672116, 17.113732, 880
40.9671187, 17.1139807, 881
40.8828765, 17.168551, 886
40.8828765, 17.168551, 887
40.8828765, 17.168551, 888
40.8828765, 17.168551, 889
40.8828765, 17.168551, 891
40.8828765, 17.168551, 893
40.8828765, 17.168551, 895
40.8779325, 17.1532034, 896
40.8779325, 17.1532034, 897
40.8779325, 17.1532034, 898
40.8828765, 17.168551, 900
40.8793454, 17.1675699, 901
40.8824869, 17.1635257, 902
40.8824869, 17.1635257, 903
40.8824869, 17.1635257, 905
40.9714866, 17.1139237, 910
40.793902, 17.1258599, 914
40.793902, 17.1258599, 915
40.793902, 17.1258599, 916
40.793902, 17.1258599, 917
40.793902, 17.1258599, 918
38.2890137, 16.2719511, 920
38.2890137, 16.2719511, 921
38.2890137, 16.2719511, 922
42.771121, 11.101047, 925
38.2370854, 16.2656732, 926
38.2370854, 16.2656732, 927
38.3105906, 16.3127044, 928
38.3105906, 16.3127044, 930
40.6349249, 17.0329612, 931
40.6349249, 17.0329612, 932
40.6349249, 17.0329612, 933
40.6349249, 17.0329612, 934
40.6349249, 17.0329612, 935
40.848909, 17.123147, 511
40.8811478, 17.1683903, 831
40.4378349, 17.390061, 936
40.4378349, 17.390061, 937
40.4378349, 17.390061, 938
40.8834634, 17.1597632, 939
40.8834634, 17.1597632, 940
40.8834634, 17.1597632, 941
38.3105906, 16.3127044, 942
40.8828765, 17.168551, 943
42.7638947, 10.8750204, 945
42.8191804, 11.1346525, 946
42.8062049, 11.1374967, 947
42.7799006, 11.1848116, 948
42.6863861, 11.3339204, 949
42.7521273, 11.0975283, 950
42.7635254, 11.1123634, 951
42.7635254, 11.1123634, 952
40.8804079, 17.1510599, 953
40.96721, 17.1176359, 954
38.2361715, 16.2649808, 955
40.8587345, 17.1417067, 956
40.8587345, 17.1417067, 957
40.650568, 17.0513382, 958
40.650568, 17.0513382, 959
40.650568, 17.0513382, 960
40.8378377, 17.3606939, 961
40.8378377, 17.3606939, 962
38.0592546, 15.6722528, 963
38.0592546, 15.6722528, 964
38.0592546, 15.6722528, 965
41.1199833, 16.8808325, 966
40.9012271, 17.1658073, 967
40.8378377, 17.3606939, 969
40.9577633, 17.2837457, 970
40.9577633, 17.2837457, 971
40.9577633, 17.2837457, 972
40.9577633, 17.2837457, 973
41.1199833, 16.8808325, 974
41.1199833, 16.8808325, 975
40.9577633, 17.2837457, 982
41.119969, 16.8808812, 983
41.1199833, 16.8808325, 984
41.1199833, 16.8808325, 985
41.1199833, 16.8808325, 986
40.9577633, 17.2837457, 987
38.3060058, 16.3140742, 988
41.119969, 16.8808812, 989
40.7864131, 17.240936, 992
40.6265793, 16.9794774, 1008
40.6265793, 16.9794774, 1009
40.6265793, 16.9794774, 1010
40.7819649, 17.2323278, 1024
